N1,N2,T_split,mig,Fst,dxy,segsites1,segsites2,pi1,pi2,tajima1,tajima2
75000.0,150000.0,231,0,0.00063695147054732,0.006841749507267782,0.0395,0.04652,0.006808698189435946,0.0068573804713804535,-0.07203233468728139,-0.10333701897786916
75000.0,150000.0,394,0,0.001357767124990139,0.006928918760778498,0.039573333333333335,0.04854,0.00689108982991677,0.006929167284660915,-0.03922101039351733,-0.19780061514683406
75000.0,150000.0,290,0,0.0010031292412655546,0.006973308902028395,0.04051333333333333,0.04876,0.006948834355828288,0.006969830967906871,-0.08790220300074415,-0.19394862647063627
75000.0,150000.0,393,0,0.0012153646854845546,0.006870855403629807,0.04062,0.04924,0.006868831861938326,0.00683951711204872,-0.1329518665747434,-0.2759219461041772
75000.0,150000.0,239,0,0.0006224052519847589,0.006867589718321429,0.0399,0.04784,0.0068699506209786996,0.006848141755103753,-0.07562370626806797,-0.1897823276376142
75000.0,150000.0,242,0,0.0004278340035297479,0.0068818680709533675,0.04006666666666667,0.04766,0.006886171380118782,0.0068657926096407,-0.08142043430343086,-0.171298033759557
75000.0,150000.0,308,0,0.0008909738086234631,0.007053920403219139,0.04054,0.04844,0.0070308973016110984,0.00705182645015551,-0.05231931804482734,-0.14044213514552725
75000.0,150000.0,306,0,0.0007916014424774742,0.006859636917960092,0.03942,0.04746,0.006837409347099686,0.006860161275199192,-0.051961749786912634,-0.16138757783634802
75000.0,150000.0,271,0,0.0006157479223372064,0.0071618791574279035,0.039946666666666665,0.047453333333333333,0.007166463664023202,0.007139665856880991,0.05881122768662247,-0.041465902073839385
75000.0,150000.0,398,0,0.0011677355194631422,0.006874722632832413,0.04018666666666667,0.04771333333333334,0.006888595939947239,0.006828775348420863,-0.0898512715748363,-0.19030692179080658
75000.0,150000.0,256,0,0.0007799996301266487,0.0069355286605896046,0.0395,0.046606666666666664,0.006919285749912801,0.006930149597238181,-0.01991457563162109,-0.07721954838479292
75000.0,150000.0,374,0,0.0009309616677469768,0.0068201838507021455,0.039766666666666665,0.04874,0.006804413686468245,0.0068105803179473465,-0.09555603828864827,-0.2590540607015804
75000.0,150000.0,268,0,0.000667811547627295,0.007045843187977325,0.04026,0.04788666666666667,0.007026359918200485,0.007046517836593762,-0.03196308478458283,-0.10855894522124432
75000.0,150000.0,258,0,0.0006347149838232813,0.007210985977662759,0.04042,0.0478,0.007179944136864724,0.007223731747858303,0.025911110427834155,-0.02792204585324951
75000.0,150000.0,287,0,0.0006939062619946146,0.006718357661985728,0.03877333333333333,0.047126666666666664,0.006700920744176841,0.006717159868729431,-0.06363925334293187,-0.20221009734214218
75000.0,150000.0,281,0,0.0007844442915828642,0.007017815143302925,0.0392,0.04728,0.006984576786872227,0.007029050419809875,0.036047151262353805,-0.07774395252429318
75000.0,150000.0,313,0,0.0007924360075778347,0.006762927342530983,0.039773333333333334,0.04854,0.00673485011721292,0.006769584793078431,-0.12864877818251103,-0.2645079061023869
75000.0,150000.0,387,0,0.0012295235537873594,0.007063400570748139,0.04040666666666667,0.048633333333333334,0.0070561708813408055,0.007035934449985016,-0.030021712832165898,-0.15881528083756094
